intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,name,filename,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp
1065000,0.0036757853755513678,0.4981167608286252,0.003651625283881077,0.003657427745369472,1.0151228733459357,1.0,0.1677101255899365,/hps/nobackup2/production/metagenomics/databases/human-gut_resource/uhgg_genomes/GUT_GENOME125250.fa,/nfs/public/rw/metagenomics/sourmash_search//signatures/genomes_index.sbt.json,d786ee0357ad4934272c1ade3df22aae,0.501412429378531,1058000,62,175625000,query_dir/S1_contigs.fa,,8ff4ea74,289734000
1045000,0.0036067565422076803,0.3878539493293592,0.0035929507755389427,0.0035791029426287847,1.0096061479346783,1.0,0.11556958523074551,/hps/nobackup2/production/metagenomics/databases/human-gut_resource/uhgg_genomes/GUT_GENOME215193.fa,/nfs/public/rw/metagenomics/sourmash_search//signatures/genomes_index.sbt.json,e6f8f66e258fa988c2e3d815f57620df,0.38934426229508196,1041000,63,174584000,query_dir/S1_contigs.fa,,8ff4ea74,289734000
1022000,0.0035273733838624395,0.3267230169050715,0.003468698875520305,0.0034258587633535275,1.0009950248756219,1.0,0.03152831744826838,/hps/nobackup2/production/metagenomics/databases/human-gut_resource/uhgg_genomes/GUT_GENOME000136.fa,/nfs/public/rw/metagenomics/sourmash_search//signatures/genomes_index.sbt.json,65b1a727bf17f8e266f3180ad7064322,0.33224967490247076,1005000,64,173579000,query_dir/S1_contigs.fa,,8ff4ea74,289734000
1074000,0.0037068483505560273,0.25301204819277107,0.003406572925510986,0.0033815882226740086,1.006079027355623,1.0,0.08982435768713883,/hps/nobackup2/production/metagenomics/databases/human-gut_resource/uhgg_genomes/GUT_GENOME111584.fa,/nfs/public/rw/metagenomics/sourmash_search//signatures/genomes_index.sbt.json,9054f6220084416adf3b243a0a5a5f9a,0.2753140220456293,987000,65,172592000,query_dir/S1_contigs.fa,,8ff4ea74,289734000
1035000,0.0035722421255358363,0.37117737003058104,0.0033513498588360357,0.0033441285344067238,1.011328527291452,1.0,0.15348806197784826,/hps/nobackup2/production/metagenomics/databases/human-gut_resource/uhgg_genomes/GUT_GENOME095983.fa,/nfs/public/rw/metagenomics/sourmash_search//signatures/genomes_index.sbt.json,0f1ba23c22e8275c7a049f6c13dcc1be,0.3956422018348624,971000,66,171621000,query_dir/S1_contigs.fa,,8ff4ea74,289734000
962000,0.0033202868838313766,0.6827685652487383,0.0032685152588236106,0.00327261458407827,1.0147835269271384,1.0,0.15169938672052496,/hps/nobackup2/production/metagenomics/databases/human-gut_resource/uhgg_genomes/GUT_GENOME275592.fa,/nfs/public/rw/metagenomics/sourmash_search//signatures/genomes_index.sbt.json,d29cf230ebc61004c14113e4aae6bb20,0.6935832732516222,947000,67,170674000,query_dir/S1_contigs.fa,,8ff4ea74,289734000
1016000,0.003506664733859333,0.43624474544605324,0.0032236465171502134,0.0032215331909865178,1.0128479657387581,1.0,0.1302518743104544,/hps/nobackup2/production/metagenomics/databases/human-gut_resource/uhgg_genomes/GUT_GENOME159035.fa,/nfs/public/rw/metagenomics/sourmash_search//signatures/genomes_index.sbt.json,1ebf011ebeb109e5928af3002188d15d,0.4745446053246147,934000,68,169740000,query_dir/S1_contigs.fa,,8ff4ea74,289734000
937000,0.0032340008421517666,0.47685185185185186,0.003199486425479923,0.0031602355192764152,1.0010787486515642,1.0,0.03282658911478519,/hps/nobackup2/production/metagenomics/databases/human-gut_resource/uhgg_genomes/GUT_GENOME155267.fa,/nfs/public/rw/metagenomics/sourmash_search//signatures/genomes_index.sbt.json,5e948a7e923f60aa107ebc6325d503a1,0.48199588477366256,927000,69,168813000,query_dir/S1_contigs.fa,,8ff4ea74,289734000
930000,0.0032098407504814763,0.7734899328859061,0.003182229217144001,0.003143208388245831,1.0010845986984815,1.0,0.03291538157373865,/hps/nobackup2/production/metagenomics/databases/human-gut_resource/uhgg_genomes/GUT_GENOME170057.fa,/nfs/public/rw/metagenomics/sourmash_search//signatures/genomes_index.sbt.json,6b60b7af1c8e0ef2a4c0f60d6b402f9e,0.7802013422818792,922000,70,167891000,query_dir/S1_contigs.fa,,8ff4ea74,289734000
951000,0.003282321025492348,0.33552151714077316,0.0031753263338096323,0.003143208388245831,1.0032608695652174,1.0,0.057010843660623284,/hps/nobackup2/production/metagenomics/databases/human-gut_resource/uhgg_genomes/GUT_GENOME085305.fa,/nfs/public/rw/metagenomics/sourmash_search//signatures/genomes_index.sbt.json,c332253e0a78c5b3bd28ccc8a0d7bee8,0.34682713347921224,920000,71,166971000,query_dir/S1_contigs.fa,,8ff4ea74,289734000
969000,0.003344446975501667,0.300694674164737,0.003137360475470604,0.003136397535833597,1.0132013201320131,1.0,0.14774276756171217,/hps/nobackup2/production/metagenomics/databases/human-gut_resource/uhgg_genomes/GUT_GENOME000367.fa,/nfs/public/rw/metagenomics/sourmash_search//signatures/genomes_index.sbt.json,066402caf5f16852755d812c75b5be54,0.3205425074429375,909000,72,166062000,query_dir/S1_contigs.fa,,8ff4ea74,289734000
897000,0.0030959431754643916,0.44244244244244246,0.0030510744337909944,0.0030921269951540787,1.0271493212669682,1.0,0.2800864772114746,/hps/nobackup2/production/metagenomics/databases/human-gut_resource/uhgg_genomes/GUT_GENOME124777.fa,/nfs/public/rw/metagenomics/sourmash_search//signatures/genomes_index.sbt.json,9c962ce1e42ca050544ad5e38adbb453,0.44894894894894893,884000,73,165178000,query_dir/S1_contigs.fa,,8ff4ea74,289734000
898000,0.003099394617131576,0.3645360824742268,0.0030510744337909944,0.003024018471031742,1.004524886877828,1.0,0.06711491843525487,/hps/nobackup2/production/metagenomics/databases/human-gut_resource/uhgg_genomes/GUT_GENOME266163.fa,/nfs/public/rw/metagenomics/sourmash_search//signatures/genomes_index.sbt.json,b50b52bc99054a374e630414e80696c9,0.37030927835051547,884000,74,164294000,query_dir/S1_contigs.fa,,8ff4ea74,289734000
914000,0.003154617683806526,0.41235632183908044,0.0029716912754457537,0.0029695316517338727,1.0127758420441346,1.0,0.12221088444103048,/hps/nobackup2/production/metagenomics/databases/human-gut_resource/uhgg_genomes/GUT_GENOME130774.fa,/nfs/public/rw/metagenomics/sourmash_search//signatures/genomes_index.sbt.json,66d591f85663f4bb2c280692461c8719,0.43773946360153254,861000,75,163433000,query_dir/S1_contigs.fa,,8ff4ea74,289734000
1228000,0.004238370367302422,0.2334619625137817,0.002923371092105172,0.002901423127611536,1.0059031877213696,1.0,0.07660509184183392,/hps/nobackup2/production/metagenomics/databases/human-gut_resource/uhgg_genomes/GUT_GENOME001004.fa,/nfs/public/rw/metagenomics/sourmash_search//signatures/genomes_index.sbt.json,53d0a0c8dc8f9b35cca357ad66d6140d,0.33847850055126794,847000,76,162586000,query_dir/S1_contigs.fa,,8ff4ea74,289734000
855000,0.0029509826254426473,0.2638802245789145,0.0029199196504379877,0.002904828553817653,1.008274231678487,1.0,0.1028097026669718,/hps/nobackup2/production/metagenomics/databases/human-gut_resource/uhgg_genomes/GUT_GENOME226927.fa,/nfs/public/rw/metagenomics/sourmash_search//signatures/genomes_index.sbt.json,6df1b154328ed94a6787552cf9923253,0.26668746101060514,846000,77,161740000,query_dir/S1_contigs.fa,,8ff4ea74,289734000
848000,0.0029268225337723565,0.27053140096618356,0.002899211000434882,0.0028775851441687184,1.005952380952381,1.0,0.07692171418642908,/hps/nobackup2/production/metagenomics/databases/human-gut_resource/uhgg_genomes/GUT_GENOME000245.fa,/nfs/public/rw/metagenomics/sourmash_search//signatures/genomes_index.sbt.json,25ce06858f5b2a62cd0506bdc16e62ae,0.27310789049919487,840000,78,160900000,query_dir/S1_contigs.fa,,8ff4ea74,289734000
837000,0.0028888566754333286,0.286859532938306,0.002840536492092747,0.002812882046252499,1.0036452004860268,1.0,0.060265354885235704,/hps/nobackup2/production/metagenomics/databases/human-gut_resource/uhgg_genomes/GUT_GENOME149497.fa,/nfs/public/rw/metagenomics/sourmash_search//signatures/genomes_index.sbt.json,a2a689225dd6134e9f6bc237f28312c3,0.2917392819797839,823000,79,160077000,query_dir/S1_contigs.fa,,8ff4ea74,289734000
916000,0.0031615205671408947,0.13876767324140338,0.0027438961254115843,0.002727746391099578,1.0075471698113208,1.0,0.10002966214878511,/hps/nobackup2/production/metagenomics/databases/human-gut_resource/uhgg_genomes/GUT_GENOME213666.fa,/nfs/public/rw/metagenomics/sourmash_search//signatures/genomes_index.sbt.json,758cc6f86097fbbe3cb27e72e14ea6b7,0.15988828765927737,795000,80,159282000,query_dir/S1_contigs.fa,,8ff4ea74,289734000
1292000,0.0044592626340022225,0.1782246879334258,0.0026610615253991592,0.002663043293183358,1.014267185473411,1.0,0.1387504967088595,/hps/nobackup2/production/metagenomics/databases/human-gut_resource/uhgg_genomes/GUT_GENOME001270.fa,/nfs/public/rw/metagenomics/sourmash_search//signatures/genomes_index.sbt.json,9f8ee440e15d203543396b77b2bae2e7,0.29865926953305594,771000,81,158511000,query_dir/S1_contigs.fa,,8ff4ea74,289734000
882000,0.0030441715504566256,0.2259970457902511,0.002640352875396053,0.0026187727525038397,1.0052287581699346,1.0,0.0721208586882809,/hps/nobackup2/production/metagenomics/databases/human-gut_resource/uhgg_genomes/GUT_GENOME111543.fa,/nfs/public/rw/metagenomics/sourmash_search//signatures/genomes_index.sbt.json,a5f3350202033958d52a591df88e650d,0.2605612998522895,765000,82,157746000,query_dir/S1_contigs.fa,,8ff4ea74,289734000
782000,0.0026990273837381876,0.3440180586907449,0.0026299985503944997,0.002611961900091606,1.0065616797900263,1.0,0.08073799693056181,/hps/nobackup2/production/metagenomics/databases/human-gut_resource/uhgg_genomes/GUT_GENOME009178.fa,/nfs/public/rw/metagenomics/sourmash_search//signatures/genomes_index.sbt.json,460082d827c3a20750978b73815abfb0,0.3530474040632054,762000,83,156984000,query_dir/S1_contigs.fa,,8ff4ea74,289734000
752000,0.002595484133722656,0.3366159355416294,0.002595484133722656,0.002577907638030438,1.0066489361702127,1.0,0.08126947654573148,/hps/nobackup2/production/metagenomics/databases/human-gut_resource/uhgg_genomes/GUT_GENOME096454.fa,/nfs/public/rw/metagenomics/sourmash_search//signatures/genomes_index.sbt.json,294373ff0bafba1bccb013423203da62,0.3366159355416294,752000,84,156232000,query_dir/S1_contigs.fa,,8ff4ea74,289734000
952000,0.0032857724671595326,0.2734054457292055,0.0025299067420461526,0.002591529342854905,1.0381991814461118,1.0,0.22446061744800955,/hps/nobackup2/production/metagenomics/databases/human-gut_resource/uhgg_genomes/GUT_GENOME140078.fa,/nfs/public/rw/metagenomics/sourmash_search//signatures/genomes_index.sbt.json,0b5114aad15da75fafe05a0140d0d30d,0.35509138381201044,733000,85,155499000,query_dir/S1_contigs.fa,,8ff4ea74,289734000
879000,0.0030338172254550724,0.2912308930008045,0.0024988437670414934,0.002649421588358891,1.074585635359116,1.0,0.3897377920268813,/hps/nobackup2/production/metagenomics/databases/human-gut_resource/uhgg_genomes/GUT_GENOME095021.fa,/nfs/public/rw/metagenomics/sourmash_search//signatures/genomes_index.sbt.json,45f2049baf9506bbdb9b89f4ceccb6d5,0.35358004827031375,724000,86,154775000,query_dir/S1_contigs.fa,,8ff4ea74,289734000
1094000,0.003775877183899715,0.21691842900302113,0.002478135117038387,0.0024655285732285825,1.0083565459610029,1.0,0.10522466165751589,/hps/nobackup2/production/metagenomics/databases/human-gut_resource/uhgg_genomes/GUT_GENOME000706.fa,/nfs/public/rw/metagenomics/sourmash_search//signatures/genomes_index.sbt.json,bba3433c63855e28e133e6e0c7d6f1d1,0.33051359516616313,718000,87,154057000,query_dir/S1_contigs.fa,,8ff4ea74,289734000
753000,0.0025989355753898405,0.20729588882455124,0.0024712322337040182,0.002468933999434699,1.0125698324022345,1.0,0.15357413868603095,/hps/nobackup2/production/metagenomics/databases/human-gut_resource/uhgg_genomes/GUT_GENOME096496.fa,/nfs/public/rw/metagenomics/sourmash_search//signatures/genomes_index.sbt.json,c4513018a5f1bc45973d8ec6e5e24f58,0.2180081065431384,716000,88,153341000,query_dir/S1_contigs.fa,,8ff4ea74,289734000
717000,0.0024746836753712026,0.3378054623862003,0.00243326637536499,0.0024246634587551806,1.0099290780141843,1.0,0.1245160643821546,/hps/nobackup2/production/metagenomics/databases/human-gut_resource/uhgg_genomes/GUT_GENOME084706.fa,/nfs/public/rw/metagenomics/sourmash_search//signatures/genomes_index.sbt.json,2cbe9f89d20ae744563517d96ae176f0,0.34355534259702925,705000,89,152636000,query_dir/S1_contigs.fa,,8ff4ea74,289734000
1796000,0.006198789234263152,0.11648058656890518,0.0024125577253618835,0.0023837983442817788,1.0014306151645207,1.0,0.03779640862266927,/hps/nobackup2/production/metagenomics/databases/human-gut_resource/uhgg_genomes/GUT_GENOME096080.fa,/nfs/public/rw/metagenomics/sourmash_search//signatures/genomes_index.sbt.json,fcc4faa8a9044858d1837c7f18dd0c40,0.2992834527578737,699000,90,151937000,query_dir/S1_contigs.fa,,8ff4ea74,289734000
968000,0.0033409955338344825,0.1832405197560329,0.0023849461920244087,0.002397420049106246,1.0188133140376265,1.0,0.18146942795273213,/hps/nobackup2/production/metagenomics/databases/human-gut_resource/uhgg_genomes/GUT_GENOME001587.fa,/nfs/public/rw/metagenomics/sourmash_search//signatures/genomes_index.sbt.json,c96ead89e4583e47a82fc9bc3f0e5627,0.25669583664810397,691000,91,151246000,query_dir/S1_contigs.fa,,8ff4ea74,289734000
813000,0.0028060220754209035,0.18779342723004694,0.0023469803336853804,0.0023429332298083765,1.011764705882353,1.0,0.13232025740237638,/hps/nobackup2/production/metagenomics/databases/human-gut_resource/uhgg_genomes/GUT_GENOME001208.fa,/nfs/public/rw/metagenomics/sourmash_search//signatures/genomes_index.sbt.json,5dce21f865178ed50306d235978bd78a,0.22452361226180614,680000,92,150566000,query_dir/S1_contigs.fa,,8ff4ea74,289734000
690000,0.0023814947503572243,0.2714570858283433,0.0023469803336853804,0.0023225006725716758,1.0029411764705882,1.0,0.054152801880946955,/hps/nobackup2/production/metagenomics/databases/human-gut_resource/uhgg_genomes/GUT_GENOME145587.fa,/nfs/public/rw/metagenomics/sourmash_search//signatures/genomes_index.sbt.json,4d661ffd5ee940d69912020d96085eb4,0.2754491017964072,680000,93,149886000,query_dir/S1_contigs.fa,,8ff4ea74,289734000
697000,0.0024056548420275147,0.40731853629274145,0.002343528892018196,0.0023190952463655588,1.0029455081001473,1.0,0.054192546371057734,/hps/nobackup2/production/metagenomics/databases/human-gut_resource/uhgg_genomes/GUT_GENOME164321.fa,/nfs/public/rw/metagenomics/sourmash_search//signatures/genomes_index.sbt.json,2802d43f930b27315a613c84f0b1f8fd,0.41811637672465507,679000,94,149207000,query_dir/S1_contigs.fa,,8ff4ea74,289734000
719000,0.0024815865587055714,0.25813864419762544,0.002326271683682274,0.0023020681153349746,1.002967359050445,1.0,0.05439258985110789,/hps/nobackup2/production/metagenomics/databases/human-gut_resource/uhgg_genomes/GUT_GENOME143189.fa,/nfs/public/rw/metagenomics/sourmash_search//signatures/genomes_index.sbt.json,ff319075e0e50fcb7f8fec8840a453c8,0.2753734201455381,674000,95,148533000,query_dir/S1_contigs.fa,,8ff4ea74,289734000
1017000,0.0035101161755265176,0.20963081861958266,0.002253791408671402,0.002312284393953325,1.0398162327718223,1.0,0.22468210637444747,/hps/nobackup2/production/metagenomics/databases/human-gut_resource/uhgg_genomes/GUT_GENOME095967.fa,/nfs/public/rw/metagenomics/sourmash_search//signatures/genomes_index.sbt.json,1ef8bdbd6a7ccd35031a6bfc72129b14,0.32648475120385234,653000,96,147880000,query_dir/S1_contigs.fa,,8ff4ea74,289734000
650000,0.002243437083669849,0.3376894929430214,0.0022296313170011113,0.0022101216077698204,1.0046439628482973,1.0,0.06798820822290325,/hps/nobackup2/production/metagenomics/databases/human-gut_resource/uhgg_genomes/GUT_GENOME008742.fa,/nfs/public/rw/metagenomics/sourmash_search//signatures/genomes_index.sbt.json,6170def6746c33c3fafc5f388564d6d7,0.3397804495556717,646000,97,147234000,query_dir/S1_contigs.fa,,8ff4ea74,289734000
634000,0.002188214016994899,0.25210084033613445,0.0021744082503261613,0.0021556347884719514,1.0047619047619047,1.0,0.06884205854667125,/hps/nobackup2/production/metagenomics/databases/human-gut_resource/uhgg_genomes/GUT_GENOME251930.fa,/nfs/public/rw/metagenomics/sourmash_search//signatures/genomes_index.sbt.json,7ad035bc12041832a8122a1e9548892a,0.2537014805922369,630000,98,146604000,query_dir/S1_contigs.fa,,8ff4ea74,289734000
640000,0.002208922666998005,0.2748329621380846,0.002129539508652764,0.002104553395380199,1.0016207455429498,1.0,0.04022584650240148,/hps/nobackup2/production/metagenomics/databases/human-gut_resource/uhgg_genomes/GUT_GENOME257298.fa,/nfs/public/rw/metagenomics/sourmash_search//signatures/genomes_index.sbt.json,51b372011e75847b44414521b85a07ac,0.28507795100222716,617000,99,145987000,query_dir/S1_contigs.fa,,8ff4ea74,289734000
956000,0.00329957823382827,0.16403109086035916,0.002112282300316842,0.0021079588215863155,1.011437908496732,1.0,0.14529626393882214,/hps/nobackup2/production/metagenomics/databases/human-gut_resource/uhgg_genomes/GUT_GENOME000629.fa,/nfs/public/rw/metagenomics/sourmash_search//signatures/genomes_index.sbt.json,0e52a65e33f6ee0b7a154267a57215c3,0.25623157330474405,612000,100,145375000,query_dir/S1_contigs.fa,,8ff4ea74,289734000
993000,0.0034272815755140924,0.2368107893692979,0.0020605106753090767,0.0020500665760823295,1.0083752093802345,1.0,0.09113213071179527,/hps/nobackup2/production/metagenomics/databases/human-gut_resource/uhgg_genomes/GUT_GENOME137034.fa,/nfs/public/rw/metagenomics/sourmash_search//signatures/genomes_index.sbt.json,17a6e8c181de0aa30c00b2e91f4df89a,0.39389131297104324,597000,101,144778000,query_dir/S1_contigs.fa,,8ff4ea74,289734000
595000,0.002053607791974708,0.34144927536231884,0.0020328991419716015,0.002046661149876213,1.0203735144312394,1.0,0.17362370678158892,/hps/nobackup2/production/metagenomics/databases/human-gut_resource/uhgg_genomes/GUT_GENOME095045.fa,/nfs/public/rw/metagenomics/sourmash_search//signatures/genomes_index.sbt.json,4514586ae81a3b3e626022f683fbb7d8,0.34492753623188405,589000,102,144189000,query_dir/S1_contigs.fa,,8ff4ea74,289734000
825000,0.002847439375427116,0.16047632548908422,0.0019535159836263608,0.0019376875112804743,1.0053003533568905,1.0,0.07261032716619971,/hps/nobackup2/production/metagenomics/databases/human-gut_resource/uhgg_genomes/GUT_GENOME239737.fa,/nfs/public/rw/metagenomics/sourmash_search//signatures/genomes_index.sbt.json,e46fca78bce9b0bb8f45e0dbbef22981,0.2339098383895662,566000,103,143623000,query_dir/S1_contigs.fa,,8ff4ea74,289734000
565000,0.0019500645419591764,0.19739161085653859,0.0019328073336232544,0.0019172549540437734,1.0053571428571428,1.0,0.0729961908427489,/hps/nobackup2/production/metagenomics/databases/human-gut_resource/uhgg_genomes/GUT_GENOME255821.fa,/nfs/public/rw/metagenomics/sourmash_search//signatures/genomes_index.sbt.json,eacf956a384f1e60ebbdf2b8e2a2cbcc,0.19915403595347198,560000,104,143063000,query_dir/S1_contigs.fa,,8ff4ea74,289734000
566000,0.0019535159836263608,0.21265243902439024,0.0019259044502888856,0.0019138495278376564,1.007168458781362,1.0,0.10344709454954705,/hps/nobackup2/production/metagenomics/databases/human-gut_resource/uhgg_genomes/GUT_GENOME090533.fa,/nfs/public/rw/metagenomics/sourmash_search//signatures/genomes_index.sbt.json,c111226d77c0e3fedd19ffdbf0e85a39,0.21570121951219512,558000,105,142505000,query_dir/S1_contigs.fa,,8ff4ea74,289734000
656000,0.0022641457336729552,0.11167103406571256,0.0019120986836201482,0.0018900115443948387,1.0018050541516246,1.0,0.04244756684586587,/hps/nobackup2/production/metagenomics/databases/human-gut_resource/uhgg_genomes/GUT_GENOME096063.fa,/nfs/public/rw/metagenomics/sourmash_search//signatures/genomes_index.sbt.json,3b6ad839816f5c2a7e5b7c8669e3f73f,0.1322314049586777,554000,106,141951000,query_dir/S1_contigs.fa,,8ff4ea74,289734000
792000,0.002733541800410031,0.15681233933161953,0.0018948414752842262,0.0018968223968070725,1.0145719489981786,1.0,0.14712437527365152,/hps/nobackup2/production/metagenomics/databases/human-gut_resource/uhgg_genomes/GUT_GENOME103893.fa,/nfs/public/rw/metagenomics/sourmash_search//signatures/genomes_index.sbt.json,6d00b0a0ca344fdf96ce690671c5fa63,0.2262210796915167,549000,107,141402000,query_dir/S1_contigs.fa,,8ff4ea74,289734000
721000,0.0024884894420399402,0.17751862649821834,0.0018913900336170418,0.0018729844133642546,1.0036496350364963,1.0,0.0603018673060522,/hps/nobackup2/production/metagenomics/databases/human-gut_resource/uhgg_genomes/GUT_GENOME065434.fa,/nfs/public/rw/metagenomics/sourmash_search//signatures/genomes_index.sbt.json,542666075408cfa93f6b60e3da719984,0.23356009070294784,548000,108,140854000,query_dir/S1_contigs.fa,,8ff4ea74,289734000
759000,0.0026196442253929465,0.2087128712871287,0.0018189097586061697,0.0018219030202725021,1.015180265654649,1.0,0.1501331343062807,/hps/nobackup2/production/metagenomics/databases/human-gut_resource/uhgg_genomes/GUT_GENOME247791.fa,/nfs/public/rw/metagenomics/sourmash_search//signatures/genomes_index.sbt.json,e31505cb56af5613b4092477ee3db859,0.3005940594059406,527000,109,140327000,query_dir/S1_contigs.fa,,8ff4ea74,289734000
538000,0.001856875616945198,0.11626328884867677,0.0017740410169327727,0.0017537944961501656,1.0019455252918288,1.0,0.04406518152881761,/hps/nobackup2/production/metagenomics/databases/human-gut_resource/uhgg_genomes/GUT_GENOME001189.fa,/nfs/public/rw/metagenomics/sourmash_search//signatures/genomes_index.sbt.json,5835a6f21b10f0891bfbc18d9134ea77,0.1216919249038679,514000,110,139813000,query_dir/S1_contigs.fa,,8ff4ea74,289734000
791000,0.0027300903587428467,0.17028380634390652,0.0017602352502640354,0.0017571999223562826,1.011764705882353,1.0,0.18749855824128497,/hps/nobackup2/production/metagenomics/databases/human-gut_resource/uhgg_genomes/GUT_GENOME000308.fa,/nfs/public/rw/metagenomics/sourmash_search//signatures/genomes_index.sbt.json,3fe35fdff458187194e2fd16ec08c5d5,0.2641068447412354,510000,111,139303000,query_dir/S1_contigs.fa,,8ff4ea74,289734000
506000,0.0017464294835952978,0.1620039037085231,0.0017188179502578226,0.0017027131030584134,1.0040160642570282,1.0,0.06324504316475349,/hps/nobackup2/production/metagenomics/databases/human-gut_resource/uhgg_genomes/GUT_GENOME215224.fa,/nfs/public/rw/metagenomics/sourmash_search//signatures/genomes_index.sbt.json,771cad16aafd1cd6adf919f66887505b,0.1646063760572544,498000,112,138805000,query_dir/S1_contigs.fa,,8ff4ea74,289734000
533000,0.001839618408609276,0.15375077495350278,0.001711915066923454,0.0017027131030584134,1.0080645161290323,1.0,0.17942415694586278,/hps/nobackup2/production/metagenomics/databases/human-gut_resource/uhgg_genomes/GUT_GENOME250728.fa,/nfs/public/rw/metagenomics/sourmash_search//signatures/genomes_index.sbt.json,d691fee01993cd36118768721ca0af8c,0.1652200867947923,496000,113,138309000,query_dir/S1_contigs.fa,,8ff4ea74,289734000
494000,0.0017050121835890852,0.1967935871743487,0.001694657858587532,0.0016822805458217122,1.0061099796334012,1.0,0.0779271953959633,/hps/nobackup2/production/metagenomics/databases/human-gut_resource/uhgg_genomes/GUT_GENOME268527.fa,/nfs/public/rw/metagenomics/sourmash_search//signatures/genomes_index.sbt.json,4157207faa51cc95ef67347f3da10a72,0.19799599198396794,491000,114,137818000,query_dir/S1_contigs.fa,,8ff4ea74,289734000
518000,0.0017878467836015103,0.21767441860465117,0.0016152747002422911,0.0016346045789360768,1.0256410256410255,1.0,0.19443270369362955,/hps/nobackup2/production/metagenomics/databases/human-gut_resource/uhgg_genomes/GUT_GENOME036899.fa,/nfs/public/rw/metagenomics/sourmash_search//signatures/genomes_index.sbt.json,d0815745ffe021a1fc84e0109d9a56a5,0.24093023255813953,468000,115,137350000,query_dir/S1_contigs.fa,,8ff4ea74,289734000
473000,0.001632531908578213,0.1924342105263158,0.0016152747002422911,0.0015937394644626748,1.0,1.0,0.0,/hps/nobackup2/production/metagenomics/databases/human-gut_resource/uhgg_genomes/GUT_GENOME097835.fa,/nfs/public/rw/metagenomics/sourmash_search//signatures/genomes_index.sbt.json,052303187f50a349da4ba3045a67e153,0.19449013157894737,468000,116,136882000,query_dir/S1_contigs.fa,,8ff4ea74,289734000
623000,0.0021502481586558706,0.12768891340319913,0.0015980174919063693,0.001590334038256558,1.0086393088552916,1.0,0.0925455087932119,/hps/nobackup2/production/metagenomics/databases/human-gut_resource/uhgg_genomes/GUT_GENOME001105.fa,/nfs/public/rw/metagenomics/sourmash_search//signatures/genomes_index.sbt.json,c7c1a160793d1ec9d73e128c1ab0fc90,0.1718146718146718,463000,117,136419000,query_dir/S1_contigs.fa,,8ff4ea74,289734000
475000,0.001639434791912582,0.22399588053553038,0.0015013771252252066,0.001512009235515871,1.0206896551724138,1.0,0.15766830528259537,/hps/nobackup2/production/metagenomics/databases/human-gut_resource/uhgg_genomes/GUT_GENOME180274.fa,/nfs/public/rw/metagenomics/sourmash_search//signatures/genomes_index.sbt.json,58dc248bed960b1a152ee37b20c0b573,0.24459320288362513,435000,118,135984000,query_dir/S1_contigs.fa,,8ff4ea74,289734000
1167000,0.004027832425604175,0.06524694154961486,0.0014910228002236535,0.0014915766782791701,1.0138888888888888,1.0,0.2147170115797265,/hps/nobackup2/production/metagenomics/databases/human-gut_resource/uhgg_genomes/GUT_GENOME001255.fa,/nfs/public/rw/metagenomics/sourmash_search//signatures/genomes_index.sbt.json,f26979452f4db0c26723e6d30f523075,0.17625736293611238,432000,119,135552000,query_dir/S1_contigs.fa,,8ff4ea74,289734000
558000,0.0019259044502888856,0.1441077441077441,0.0014772170335549159,0.001471144121042469,1.0093457943925233,1.0,0.09622084243913083,/hps/nobackup2/production/metagenomics/databases/human-gut_resource/uhgg_genomes/GUT_GENOME147149.fa,/nfs/public/rw/metagenomics/sourmash_search//signatures/genomes_index.sbt.json,c87f75fcf13611b56f2643edb90d05be,0.18787878787878787,428000,120,135124000,query_dir/S1_contigs.fa,,8ff4ea74,289734000
433000,0.0014944742418908378,0.2888135593220339,0.001470314150220547,0.001450711563805768,1.0,1.0,0.0,/hps/nobackup2/production/metagenomics/databases/human-gut_resource/uhgg_genomes/GUT_GENOME091344.fa,/nfs/public/rw/metagenomics/sourmash_search//signatures/genomes_index.sbt.json,c6a74e03f190ae5d3d39942412d79395,0.2935593220338983,426000,121,134698000,query_dir/S1_contigs.fa,,8ff4ea74,289734000
464000,0.0016014689335735537,0.15164520743919885,0.0014634112668861783,0.0014473061375996513,1.0023584905660377,1.0,0.0485069900971772,/hps/nobackup2/production/metagenomics/databases/human-gut_resource/uhgg_genomes/GUT_GENOME036763.fa,/nfs/public/rw/metagenomics/sourmash_search//signatures/genomes_index.sbt.json,59bfa4ed192c2f53322a3feb7d755c9c,0.1659513590844063,424000,122,134274000,query_dir/S1_contigs.fa,,8ff4ea74,289734000
769000,0.0026541586420647904,0.14365802382620882,0.001415091083545597,0.0014439007113935345,1.0341463414634147,1.0,0.20672800097967894,/hps/nobackup2/production/metagenomics/databases/human-gut_resource/uhgg_genomes/GUT_GENOME140074.fa,/nfs/public/rw/metagenomics/sourmash_search//signatures/genomes_index.sbt.json,4bc40e7412ae2d381581d92497c9b7c4,0.2694463910301331,410000,123,133864000,query_dir/S1_contigs.fa,,8ff4ea74,289734000
